scope,cancer,geneA,geneB,geneAFrequency,geneBFrequency,frequencyThreshold,nPatients,nEvents,nDoubleNegative,nBOnly,nAOnly,nDoubleMutant,nStudies,nStrata,eligible,eligibilityRule
cancer-specific,NMSC,ASXL1,KMT2A,0.12518628912071536,0.15797317436661698,0.1,400,105,314,31,36,19,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,KMT2B,0.12156862745098039,0.16862745098039217,0.1,266,65,210,21,16,19,2,2,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,KMT2C,0.12518628912071536,0.26229508196721313,0.1,400,105,279,66,26,29,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,KMT2D,0.12518628912071536,0.32488822652757077,0.1,400,105,249,96,23,32,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,LRP1B,0.12590799031476999,0.576271186440678,0.1,38,25,5,28,0,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,MED12,0.12903225806451613,0.1015531660692951,0.1,400,105,323,22,44,11,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,MGA,0.12913385826771653,0.15275590551181104,0.1,372,91,279,40,32,21,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,MTOR,0.11864406779661017,0.10875706214689265,0.1,400,105,317,28,38,17,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,MUC16,0.11336032388663968,0.6356275303643725,0.1,38,25,5,28,0,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,MUC4,0.11336032388663968,0.26720647773279355,0.1,38,25,11,22,0,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,NBEA,0.11336032388663968,0.3117408906882591,0.1,38,25,17,16,2,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,NCOR1,0.135,0.1275,0.1,400,105,321,24,40,15,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,NF1,0.12903225806451613,0.16009557945041816,0.1,400,105,315,30,36,19,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,NOTCH1,0.12903225806451613,0.3237753882915173,0.1,400,105,252,93,18,37,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,NOTCH2,0.12903225806451613,0.2520908004778972,0.1,400,105,280,65,20,35,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,NOTCH3,0.12903225806451613,0.2054958183990442,0.1,400,105,298,47,29,26,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,PCLO,0.11336032388663968,0.4817813765182186,0.1,38,25,7,26,0,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,PIK3CA,0.12903225806451613,0.12066905615292713,0.1,400,105,303,42,46,9,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,PLEC,0.11336032388663968,0.242914979757085,0.1,38,25,27,6,1,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,POLE,0.12903225806451613,0.1111111111111111,0.1,400,105,322,23,43,12,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,POLQ,0.11336032388663968,0.1902834008097166,0.1,38,25,21,12,3,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,PREX2,0.12721893491124261,0.22781065088757396,0.1,266,65,211,20,21,14,2,2,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,PTCH1,0.12903225806451613,0.3201911589008363,0.1,400,105,295,50,39,16,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,PTPRD,0.12518628912071536,0.23099850968703428,0.1,400,105,296,49,29,26,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,PTPRT,0.12518628912071536,0.15201192250372578,0.1,400,105,310,35,32,23,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,RB1,0.12903225806451613,0.12425328554360812,0.1,400,105,304,41,37,18,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,RELN,0.11336032388663968,0.4777327935222672,0.1,38,25,15,18,0,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,RNF213,0.13829787234042554,0.26861702127659576,0.1,38,25,24,9,1,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,ROBO2,0.13829787234042554,0.26063829787234044,0.1,38,25,27,6,3,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,ROS1,0.12903225806451613,0.2843488649940263,0.1,400,105,287,58,23,32,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,SETBP1,0.11336032388663968,0.15789473684210525,0.1,38,25,27,6,4,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,SETD2,0.12903225806451613,0.1003584229390681,0.1,400,105,319,26,43,12,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,SMARCA4,0.12903225806451613,0.15531660692951016,0.1,400,105,302,43,40,15,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,SPEN,0.12903225806451613,0.1863799283154122,0.1,400,105,301,44,34,21,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,TET1,0.135,0.14625,0.1,400,105,320,25,34,21,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,TP53,0.12903225806451613,0.5483870967741935,0.1,400,105,174,171,2,53,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,TRRAP,0.13829787234042554,0.25,0.1,38,25,27,6,2,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,ZFHX3,0.12913385826771653,0.2062992125984252,0.1,372,91,272,47,31,22,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,ATM,0.2793522267206478,0.12550607287449392,0.1,38,25,20,0,13,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,ATR,0.2793522267206478,0.17408906882591094,0.1,38,25,14,6,13,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,ATRX,0.2793522267206478,0.12955465587044535,0.1,38,25,20,0,12,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,BCORL1,0.2793522267206478,0.14979757085020243,0.1,38,25,17,3,11,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,BIRC6,0.2793522267206478,0.2145748987854251,0.1,38,25,15,5,12,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,BRCA2,0.2793522267206478,0.12955465587044535,0.1,38,25,19,1,14,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,CASP8,0.2793522267206478,0.1659919028340081,0.1,38,25,18,2,12,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,CDH10,0.2793522267206478,0.2550607287449393,0.1,38,25,17,3,8,10,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,CDKN2A,0.2793522267206478,0.19838056680161945,0.1,38,25,9,11,12,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,CIC,0.2793522267206478,0.11740890688259109,0.1,38,25,19,1,8,10,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,CNTNAP2,0.2793522267206478,0.32793522267206476,0.1,38,25,14,6,7,11,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,CREBBP,0.2793522267206478,0.20242914979757085,0.1,38,25,17,3,8,10,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,CSMD3,0.2793522267206478,0.6032388663967612,0.1,38,25,5,15,2,16,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,DCC,0.2793522267206478,0.29554655870445345,0.1,38,25,13,7,7,11,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,EP300,0.2793522267206478,0.21052631578947367,0.1,38,25,15,5,13,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,ERBB4,0.2793522267206478,0.3157894736842105,0.1,38,25,13,7,5,13,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,FAM135B,0.2793522267206478,0.38461538461538464,0.1,38,25,12,8,3,15,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,FANCM,0.2793522267206478,0.10121457489878542,0.1,38,25,18,2,14,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,FAT1,0.2793522267206478,0.29959514170040485,0.1,38,25,12,8,8,10,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,FAT3,0.2793522267206478,0.3441295546558704,0.1,38,25,8,12,3,15,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,FAT4,0.2793522267206478,0.47368421052631576,0.1,38,25,10,10,0,18,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,FLT3,0.2793522267206478,0.16194331983805668,0.1,38,25,16,4,12,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,GRIN2A,0.2793522267206478,0.340080971659919,0.1,38,25,12,8,9,9,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,KIT,0.2793522267206478,0.11740890688259109,0.1,38,25,18,2,15,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,KMT2A,0.2793522267206478,0.24696356275303644,0.1,38,25,18,2,11,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,KMT2B,0.2793522267206478,0.1700404858299595,0.1,38,25,20,0,18,0,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,KMT2C,0.2793522267206478,0.3603238866396761,0.1,38,25,15,5,8,10,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,KMT2D,0.2793522267206478,0.43724696356275305,0.1,38,25,9,11,2,16,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,LRP1B,0.2793522267206478,0.5870445344129555,0.1,38,25,4,16,1,17,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL3,MAP3K1,0.2793522267206478,0.10931174089068826,0.1,38,25,18,2,16,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
